shortOperatorName,lineName,hafasLineId
dingo,Grüner DINGO,5-rboMB-3
dingo,Oranger DINGO,5-rboMB-4
dingo,Roter DINGO,5-rboMB-5
dingo,Türkiser DINGO,5-rboMB-6
dsb-s-tog,A,a
dsb-s-tog,B,b
dsb-s-tog,Bx,bx
dsb-s-tog,C,c
dsb-s-tog,E,e
dsb-s-tog,F,f
dsb-s-tog,H,h
dvg-dessau,1,8-nasdvg-1
dvg-dessau,3,8-nasdvg-3
dvg-dessau,10,5-nas001-10
dvg-dessau,11,5-nas001-11
dvg-dessau,12,5-nas001-12
dvg-dessau,13,5-nas001-13
dvg-dessau,14,5-nas001-14
dvg-dessau,15,5-nas001-15
dvg-dessau,16,5-nas001-16
dvg-dessau,17,5-nas001-16
dvg-dessau,21,5-nas001-16
dvg-dessau,22,5-nas001-16
dvg-dessau,N1,5-nas001-n1
dvg-dessau,N2,5-nas001-n2
dvg-dessau,N3,5-nas001-n3
dvg-dessau,Rufbus N4,9-nas001-n4
dvg-dessau,N5,5-nas001-n5
dvg-dessau,N6,5-nas001-n6
dwe-dessau,DWE,dwe
enno,RE30,re30
enno,RE50,re50
erfurter-bahn,RE12,re12
erfurter-bahn,RB13,rb13
erfurter-bahn,RB21,rb21
erfurter-bahn,RE21,re21
erfurter-bahn,RB22,rb22
erfurter-bahn,RB23,rb23
erfurter-bahn,RB26,rb26
erfurter-bahn,RB27,rb27
erfurter-bahn,RB28,rb28
erfurter-bahn,RB32,rb32
erfurter-bahn,RB40,rb40
erfurter-bahn,RB50,rb50
erfurter-bahn,RB76,rb76
erixx,RB32,rb32
erixx,RB42,rb42
erixx,RB43,rb43
erixx,RB47,rb47
erixx,RE10,re10
fulda-ast,AST 12,5-rmvrev-at12
fulda-citybus,1,5-rmvrev-1
fulda-citybus,2,5-rmvrev-2
fulda-citybus,3,5-rmvrev-3
fulda-citybus,4,5-rmvrev-4
fulda-citybus,5,5-rmvrev-5
fulda-citybus,6,5-rmvrev-6
fulda-citybus,7,5-rmvrev-7
fulda-citybus,8,5-rmvrev-8
fulda-citybus,15,5-rmvrev-15
fulda-citybus,16,5-rmvrev-16
hans,RB16,rb16
hans,RB33,rb33
hans,RB34,rb34
hans,RB73,rb73
hans,RB74,rb74
hans,RE27,re27
hlb,RB21,rb21
hlb,RB29,rb29
hlb,RB37,rb37
hlb,RB40,rb40
hlb,RB41,rb41
hlb,RB45,rb45
hlb,RB46,rb46
hlb,RB47,rb47
hlb,RB48,rb48
hlb,RB49,rb49
hlb,RB52,rb52
hlb,RB58,rb58
db-regio-ag-mitte,RB61,rb61
hlb,RB61,hlb-rb61
hlb,RB75,rb75
hlb,RB90,rb90
hlb,RE9,re9
hlb,RE59,re59
hlb,RE24,re24
hlb,RE98,re98
hlb,RE99,re99
hnv-db-bus,602,5-rbgfmo-602
hnv-db-bus,602R,5-rbgfmo-602r
hnv-db-bus,604,5-rbgfmo-604
hnv-db-bus,618,5-rbgfmo-618
hnv-db-bus,631,5-rbgfmo-631
hnv-db-bus,632,5-rbgfmo-632
hnv-db-bus,633,5-rbgfmo-633
hnv-db-bus,635,5-rbgfmo-635
hnv-db-bus,671,5-rbgfmo-671
hnv-db-bus,681,5-rbgfmo-681
hnv-db-bus,691,5-rbgfmo-691
hnv-db-bus,692,5-rbgfmo-692
hnv-db-bus,694,5-rbgfmo-694
hnv-db-bus,695,5-rbgfmo-695
hnv-gross-reisen,640,5-hnv031-640
hnv-gross-reisen,641,5-hnv031-641
hnv-gross-reisen,642,5-hnv031-642
hnv-gross-reisen,644,5-hnv031-644
hnv-gross-reisen,645,5-hnv031-645
hnv-gross-reisen,646,5-hnv031-646
hnv-gross-reisen,647,5-hnv031-647
hnv-gross-reisen,648,5-hnv031-648
hnv-gross-reisen,648HN,5-hnv031-648hn
hnv-gross-reisen,649,5-hnv031-649
hnv-gross-reisen,651,5-hnv031-651
hnv-mueller-reisen,630,5-rbgwmr-630
hnv-nvh,1,5-hnv031-1
hnv-nvh,2,5-hnv031-2
hnv-nvh,3,5-hnv031-3
hnv-nvh,4,5-hnv031-4
hnv-nvh,5,5-hnv031-5
hnv-nvh,6,5-hnv031-6
hnv-nvh,7,5-hnv031-7
hnv-nvh,8,5-hnv031-8
hnv-nvh,9,5-hnv031-9
hnv-nvh,10,5-hnv031-10
hnv-nvh,11,5-hnv031-11
hnv-nvh,13,5-hnv031-13
hnv-nvh,14,5-hnv031-14
hnv-nvh,15,5-hnv031-15
hnv-nvh,17,5-hnv031-17
hnv-nvh,18,5-hnv031-18
hnv-nvh,19,5-hnv031-19
hnv-nvh,20,5-hnv031-20
hnv-nvh,21,5-hnv031-21
hnv-nvh,22,5-hnv031-22
hnv-nvh,23,5-hnv031-23
hnv-nvh,24,5-hnv031-24
hnv-nvh,25,5-hnv031-25
hnv-nvh,26,5-hnv031-26
hnv-nvh,27,5-hnv031-27
hnv-nvh,28,5-hnv031-28
hnv-nvh,29,5-hnv031-29
hnv-nvh,32,5-hnv031-32
hnv-nvh,33,5-hnv031-33
hnv-nvh,34,5-hnv031-34
hnv-nvh,35,5-hnv031-35
hnv-nvh,37,5-hnv031-37
hnv-nvh,38,5-hnv031-38
hnv-nvh,40,5-hnv031-40
hnv-nvh,42,5-hnv031-42
hnv-nvh,46,5-hnv031-46
hnv-nvh,47,5-hnv031-47
hnv-nvh,49,5-rnv031-49
hnv-nvh,50,5-rnv031-50
hnv-nvh,51,5-rnv031-51
hnv-nvh,52,5-rnv031-52
hnv-nvh,53,5-rnv031-53
hnv-nvh,54,5-rnv031-54
hnv-nvh,55,5-rnv031-55
hnv-nvh,58,5-rnv031-58
hnv-nvh,66,5-rnv031-66
hnv-nvh,67,5-rnv031-67
hnv-nvh,70,5-rnv031-70
hnv-nvh,71,5-rnv031-71
hnv-nvh,73,5-rnv031-73
hnv-nvh,74,5-rnv031-74
hnv-nvh,75,5-rnv031-75
hnv-nvh,77,5-rnv031-77
hnv-nvh,89,5-rnv031-89
hnv-nvh,91,5-rnv031-91
hnv-nvh,92,5-rnv031-92
hnv-nvh,97,5-rnv031-97
hnv-nvh,610,5-rnv031-610
hnv-ovr-ruoff,620,5-rnv031-620
hnv-ovr-ruoff,621,5-rnv031-621
hnv-ovr-ruoff,622,5-rnv031-622
hnv-ovr-ruoff,623,5-rnv031-623
hnv-ovr-ruoff,624,5-rnv031-624
hnv-ovr-ruoff,625,5-rnv031-625
hnv-ovr-ruoff,627,5-rnv031-627
hnv-ovr-ruoff,628,5-rnv031-628
hnv-ovr-ruoff,660,5-rnv031-660
hnv-ovr-ruoff,661,5-rnv031-661
hnv-ovr-ruoff,662,5-rnv031-662
hnv-ovr-ruoff,663,5-rnv031-663
hnv-ovr-ruoff,664,5-rnv031-664
hnv-ovr-ruoff,665,5-rnv031-665
hnv-ovr-ruoff,666,5-rnv031-666
hnv-ovr-ruoff,667,5-rnv031-667
hnv-ovr-ruoff,668,5-rnv031-668
hnv-ovr-ruoff,669,5-rnv031-669
hnv-ovr-ruoff,670,5-rnv031-670
hnv-ovr-ruoff,672,5-rnv031-672
hnv-ovr-ruoff,677,5-rnv031-677
hnv-ovr-ruoff,679,5-rnv031-679
hnv-ovr-ruoff,682,5-rnv031-682
hnv-ovr-ruoff,683,5-rnv031-683
hnv-ovr-ruoff,684,5-rnv031-684
hnv-ovr-ruoff,685,5-rnv031-685
hnv-ovr-ruoff,686,5-rnv031-686
hnv-ovr-ruoff,688,5-rnv031-688
hnv-ovr-ruoff,689,5-rnv031-689
hnv-ovr-ruoff,N20,5-rnv031-n20
hnv-sweg,675,5-rnv020-675
hnv-swhn,1,5-hnv030-1
hnv-swhn,2,5-hnv030-2
hnv-swhn,5,5-hnv030-5
hnv-swhn,8,5-hnv030-8
hnv-swhn,10,5-hnv030-10
hnv-swhn,11,5-hnv030-11
hnv-swhn,12,5-hnv030-12
hnv-swhn,13,5-hnv030-13
hnv-swhn,31,5-hnv030-31
hnv-swhn,32,5-hnv030-32
hnv-swhn,33,5-hnv030-33
hnv-swhn,41,5-hnv030-41
hnv-swhn,42,5-hnv030-42
hnv-swhn,61,5-hnv030-61
hnv-swhn,62,5-hnv030-62
hnv-swhn,64,5-hnv030-64
hnv-swhn,67,5-hnv030-67
hnv-swhn,FW 1,5-hnv030-fw1
hnv-swhn,FW 2,5-hnv030-fw2
hnv-woehrle,673,5-rbgwmr-673
hnv-woehrle,674,5-rbgwmr-674
hnv-woehrle,676,5-rbgwmr-676
hnv-woehrle,678,5-rbgwmr-678
hnv-zartmann,90,5-hnv031-90
hnv-zartmann,91,5-hnv031-91
hnv-zartmann,92,5-hnv031-92
hnv-zartmann,93,5-hnv031-93
hnv-zartmann,94,5-hnv031-94
hnv-zartmann,94A,5-hnv031-94a
hnv-zartmann,X91,5-hnv031-x91
hnv-zartmann,X93,5-hnv031-x93
hnv-zartmann,X95,5-hnv031-x95
hnv-zuegel,636,5-rbgovz-636
hvv-akn,A 1,5-akkiel-a1
hvv-akn,A 2,5-akkiel-a2
hvv-akn,A 3,5-akkiel-a3
hvv-db-sbhh,S 1,s1
hvv-db-sbhh,S 2,s2
hvv-db-sbhh,S 3,s3
hvv-db-sbhh,S 5,s5
hvv-db-sbhh,S 7,s7
hvv-had,61,6-hvvhad-61
hvv-had,62,6-hvvhad-62
hvv-had,64,6-hvvhad-64
hvv-had,65,6-hvvhad-65
hvv-had,66,6-hvvhad-66
hvv-had,72,6-hvvhad-72
hvv-had,73,6-hvvhad-73
hvv-had,75,6-hvvhad-75
hvv-hha,U 1,7-hvv001-1
hvv-hha,U 2,7-hvv001-2
hvv-hha,U 3,7-hvv001-3
hvv-hha,U 4,7-hvv001-4
hvv-hha,5,5-hvvhha-5
hvv-hha,6,5-hvvhha-6
hvv-hha,8,5-hvvhha-8
hvv-hha,9,5-hvvhha-9
hvv-hha,10,5-hvvhha-10
hvv-hha,11,5-hvvhha-11
hvv-hha,12,5-hvvhha-12
hvv-hha,14,5-hvvhha-14
hvv-hha,16,5-hvvhha-16
hvv-hha,17,5-hvvhha-17
hvv-hha,18,5-hvvhha-18
hvv-hha,19,5-hvvhha-19
hvv-hha,20,5-hvvhha-20
hvv-hha,23,5-hvvhha-23
hvv-hha,24,5-hvvhha-24
hvv-hha,25,5-hvvhha-25
hvv-hha,26,5-hvvhha-26
hvv-hha,27,5-hvvhha-27
hvv-hha,28,5-hvvhha-28
hvv-hha,30,5-hvvhha-30
hvv-hha,31,5-hvvhha-31
hvv-hha,37,5-hvvhha-37
hvv-hha,40,5-hvvhha-40
hvv-hha,42,5-hvvhha-42
hvv-hha,43,5-hvvhha-43
hvv-hha,603,5-hvvhha-603
hvv-hha,606,5-hvvhha-606
hvv-hha,607,5-hvvhha-607
hvv-hha,608,5-hvvhha-608
hvv-hha,616,5-hvvhha-616
hvv-hha,617,5-hvvhha-617
hvv-hha,640,5-hvvhha-640
hvv-hha,641,5-hvvhha-641
hvv-hha,X11,5-hvvhha-x11
hvv-hha,X21,5-hvvhha-x21
hvv-hha,X22,5-hvvhha-x22
hvv-hha,X27,5-hvvhha-x27
hvv-hha,X35,5-hvvhha-x35
hvv-hha,X40,5-hvvhha-x40
hvv-hha,X61,5-hvvhha-x61
hvv-hha,X65,5-hvvhha-x65
hvv-hha,X86,5-hvvhha-x86
hvv-kvi,X66,5-hvvhha-x66
hvv-kvi,X89,5-hvvhha-x89
hvv-kvi,X99,5-hvvhha-x99
hvv-vhh,1,5-hvvvhh-1
hvv-vhh,2,5-hvvvhh-2
hvv-vhh,3,5-hvvvhh-3
hvv-vhh,15,5-hvvvhh-15
hvv-vhh,21,5-hvvvhh-21
hvv-vhh,22,5-hvvvhh-22
hvv-vhh,29,5-hvvvhh-29
hvv-vhh,32,5-hvvvhh-32
hvv-vhh,601,5-hvvvhh-601
hvv-vhh,609,5-hvvvhh-609
hvv-vhh,610,5-hvvvhh-610
hvv-vhh,619,5-hvvvhh-619
hvv-vhh,621,5-hvvvhh-621
hvv-vhh,627,5-hvvvhh-627
hvv-vhh,629,5-hvvvhh-629
hvv-vhh,638,5-hvvvhh-638
hvv-vhh,639,5-hvvvhh-639
hvv-vhh,649,5-hvvvhh-649
hvv-vhh,658,5-hvvvhh-658
hvv-vhh,668,5-hvvvhh-668
hvv-vhh,669,5-hvvvhh-669
hvv-vhh,X3,5-hvvvhh-x3
hvv-vhh,X30,5-hvvvhh-x30
hvv-vhh,X32,5-hvvvhh-x32
hvv-vhh,X33,5-hvvvhh-x33
hvv-vhh,X80,5-hvvvhh-x80
hvv-vhh,X81,5-hvvvhh-x81
hvv-vhh,X82,5-hvvvhh-x82
hvv-vhh,X95,5-hvvvhh-x95
kvsh-fmo,12,5-vsh030-12
kvsh-fmo,12A,5-vsh030-12a
kvsh-fmo,13,5-vsh030-13
kvsh-fmo,14,5-vsh030-14
kvsh-fmo,16,5-vsh030-16
kvsh-fmo,17,5-vsh030-17
kvsh-fmo,17A,5-vsh030-17a
kvsh-fmo,18,5-vsh030-18
kvsh-fmo,18A,5-vsh030-18a
kvsh-fmo,20,5-vsh030-20
kvsh-fmo,23,5-vsh030-23
kvsh-fmo,23A,5-vsh030-23a
kvsh-fmo,23N,5-vsh030-23n
kvsh-fmo,23S,5-vsh030-23s
kvsh-fmo,49,5-vsh030-49
kvsh-fmo,50,5-vsh030-50
kvsh-fmo,58,5-vsh030-58
kvsh-fmo,59,5-vsh030-59
kvsh-fmo,59A,5-vsh030-59a
kvsh-fmo,60,5-vsh030-60
kvsh-fmo,61,5-vsh030-61
kvsh-fmo,61A,5-vsh030-61a
kvsh-fmo,62,5-vsh030-62
kvsh-fmo,62A,5-vsh030-62a
kvsh-fmo,62B,5-vsh030-62b
kvsh-fmo,62C,5-vsh030-62c
kvsh-fmo,62D,5-vsh030-62d
kvsh-fmo,63,5-vsh030-63
kvsh-fmo,67,5-vsh030-67
kvsh-fmo,68,5-vsh030-68
kvsh-fmo,70,5-vsh030-70
kvsh-fmo,S1,5-vsh030-s1
kvsh-hofmann,40,5-vsh040-40
kvsh-hofmann,43,5-vsh040-43
kvsh-hofmann,44,5-vsh040-44
kvsh-hofmann,46,5-vsh040-46
kvsh-roehler,29,5-vsh020-29
kvsh-roehler,30,5-vsh020-30
kvsh-roehler,31,5-vsh020-31
kvsh-roehler,32,5-vsh020-32
kvsh-roehler,32/8,5-vsh020-32/8
kvsh-roehler,52,5-vsh020-52
kvsh-roehler,53,5-vsh020-53
kvsh-roehler,53N,5-vsh020-53n
kvsh-roehler,55,5-vsh020-55
kvsh-roehler,55B,5-vsh020-55b
kvsh-roehler,56,5-vsh020-56
kvsh-roehler,64,5-vsh020-64
kvsh-roehler,65,5-vsh020-65
kvsh-roehler,66,5-vsh020-66
kvsh-roehler,66A,5-vsh020-66a
kvsh-roehler,71,5-vsh020-71
kvsh-roehler,71F,5-vsh020-71f
kvsh-roehler,72,5-vsh020-72
kvsh-roehler,73,5-vsh020-73
kvsh-roehler,74,5-vsh020-74
kvsh-roehler,75,5-vsh020-75
kvsh-roehler,78,5-vsh020-78
kvsh-roehler,81,5-vsh020-81
kvsh-roehler,82,5-vsh020-82
kvsh-roehler,85,5-vsh020-85
kvsh-roehler,88c,5-vsh020-88c
kvsh-roehler,91,5-vsh020-91
kvsh-roehler,93,5-vsh020-93
kvsh-roehler,94,5-vsh020-94
kvsh-roehler,95,5-vsh020-95
kvsh-roehler,96,5-vsh020-96
kvsh-roehler,96F,5-vsh020-96f
kvsh-roehler,101,5-vsh020-101
kvsh-roehler,102,5-vsh020-102
kvsh-roehler,103,5-vsh020-103
kvsh-roehler,104,5-vsh020-104
kvsh-roehler,S10,5-vsh020-s10
kvsh-rufbus,R8,3-vsh001-r8
kvsh-rufbus,R10,3-vsh001-r10
kvsh-rufbus,R16N,3-vsh001-r16n
kvsh-rufbus,R18,3-vsh001-r18
kvsh-rufbus,R20,3-vsh001-r20
kvsh-rufbus,R23,3-vsh001-r23
kvsh-rufbus,R26,3-vsh001-r26
kvsh-rufbus,R43,3-vsh001-r43
kvsh-rufbus,R45,3-vsh001-r45
kvsh-rufbus,R55,3-vsh001-r55
kvsh-rufbus,R58,3-vsh001-r58
kvsh-rufbus,R59,3-vsh001-r59
kvsh-rufbus,R60,3-vsh001-r60
kvsh-rufbus,R62,3-vsh001-r62
kvsh-rufbus,R66,3-vsh001-r66
kvsh-rufbus,R66N,3-vsh001-r66n
kvsh-rufbus,R90,3-vsh001-r90
kvsh-stadtbus-sha,1,5-vsh010-1
kvsh-stadtbus-sha,1E,5-vsh010-1E
kvsh-stadtbus-sha,2,5-vsh010-2
kvsh-stadtbus-sha,2E,5-vsh010-2E
kvsh-stadtbus-sha,3,5-vsh010-3
kvsh-stadtbus-sha,4,5-vsh010-4
kvsh-stadtbus-sha,4A,5-vsh010-4A
kvsh-stadtbus-sha,4AE,5-vsh010-4AE
kvsh-stadtbus-sha,4E,5-vsh010-4E
kvsh-stadtbus-sha,5,5-vsh010-5
kvsh-stadtbus-sha,5A,5-vsh010-5A
kvsh-stadtbus-sha,5E,5-vsh010-5E
kvsh-stadtbus-sha,6,5-vsh010-6
kvsh-stadtbus-sha,6E,5-vsh010-6E
kvsh-stadtbus-sha,7,5-vsh010-7
kvsh-stadtbus-sha,7E,5-vsh010-7E
kvsh-stadtbus-sha,8,5-vsh010-8
kvsh-stadtbus-sha,8/32,5-vsh010-8/32
kvsh-stadtbus-sha,8A-1,5-vsh010-8a-1
kvsh-stadtbus-sha,8A-2,5-vsh010-8a-2
kvsh-stadtbus-sha,8A-3,5-vsh010-8a-3
kvsh-stadtbus-sha,8A-4,5-vsh010-8a-4
kvsh-stadtbus-sha,8E,5-vsh010-8e
kvsh-stadtbus-sha,9,5-vsh010-9
kvsh-stadtbus-sha,10,5-vsh010-10
kvsh-stadtbus-sha,10E,5-vsh010-10e
kvsh-stadtbus-sha,45,5-vsh010-45
kvsh-stadtbus-sha,45E,5-vsh010-45e
kvsh-stadtbus-sha,47,5-vsh010-47
kvsh-stadtbus-sha,48,5-vsh010-48
kvv-anrufverkehre,203,9-rbomb-203
kvv-anrufverkehre,204,9-rbomb-204
kvv-anrufverkehre,205,9-rbomb-205
kvv-anrufverkehre,206,9-rbomb-206
kvv-anrufverkehre,214,9-rbomb-214
kvv-anrufverkehre,215,9-rbomb-215
kvv-anrufverkehre,216,9-rbomb-216
kvv-anrufverkehre,218,9-rbomb-218
kvv-anrufverkehre,221,9-rbomb-221
kvv-anrufverkehre,222,9-rbomb-222
kvv-anrufverkehre,223,9-rbomb-223
kvv-anrufverkehre,225,9-rbomb-225
kvv-anrufverkehre,226,9-rbomb-226
kvv-anrufverkehre,233,9-rbomb-233
kvv-anrufverkehre,240,9-rbomb-240
kvv-anrufverkehre,242,9-rbomb-242
kvv-anrufverkehre,244,9-rbomb-244
kvv-anrufverkehre,247,9-rbomb-247
kvv-anrufverkehre,248,9-rbomb-248
kvv-anrufverkehre,251,9-rbomb-251
kvv-anrufverkehre,252,9-rbomb-252
kvv-anrufverkehre,253,9-rbomb-253
kvv-anrufverkehre,254,9-rbomb-254
kvv-anrufverkehre,255,9-rbomb-255
kvv-anrufverkehre,257,9-rbomb-257
kvv-anrufverkehre,263,9-rbomb-263
kvv-anrufverkehre,266,9-rbomb-266
kvv-anrufverkehre,268,9-rbomb-268
kvv-anrufverkehre,271,9-rbomb-271
kvv-anrufverkehre,272,9-rbomb-272
kvv-anrufverkehre,273,9-rbomb-273
kvv-anrufverkehre,274,9-rbomb-274
kvv-anrufverkehre,275,9-rbomb-275
kvv-anrufverkehre,293,9-rbomb-293
kvv-avg,S1,s1
kvv-avg,S4,s4
kvv-avg,S5,s5
kvv-avg,S6,s6
kvv-avg,S7,s7
kvv-avg,S8,s8
kvv-avg,S11,s11
kvv-avg,S12,s12
kvv-avg,S31,s31
kvv-avg,S32,s32
kvv-avg,S41,s41
kvv-avg,S42,s42
kvv-avg,S51,s51
kvv-avg,S52,s52
kvv-avg,S71,s71
kvv-avg,S81,s81
kvv-avg,FEX,fex
kvv-avg,E,4-kvv22e-e
kvv-db-bus,101,5-rbgfmo-101
kvv-db-bus,102,5-rbgfmo-102
kvv-db-bus,106,5-rbgfmo-106
kvv-db-bus,109,5-rbgfmo-109
kvv-db-bus,113,5-rbgfmo-113
kvv-db-bus,116,5-rbgfmo-116
kvv-db-bus,117,5-rbgfmo-117
kvv-db-bus,120,5-rbgfmo-120
kvv-db-bus,121,5-rbgfmo-121
kvv-db-bus,122,5-rbgfmo-122
kvv-db-bus,123,5-rbgfmo-123
kvv-db-bus,124,5-rbgfmo-124
kvv-db-bus,125,5-rbgfmo-125
kvv-db-bus,125s,5-rbgfmo-125s
kvv-db-bus,125X,5-rbgfmo-125x
kvv-db-bus,126,5-rbgfmo-126
kvv-db-bus,127,5-rbgfmo-127
kvv-db-bus,128,5-rbgfmo-128
kvv-db-bus,129,5-rbgfmo-129
kvv-db-bus,180,5-rbgfmo-180
kvv-db-bus,181,5-rbgfmo-181
kvv-db-bus,182,5-rbgfmo-182
kvv-db-bus,183,5-rbgfmo-183
kvv-db-bus,185,5-rbgfmo-185
kvv-db-bus,186,5-rbgfmo-186
kvv-db-bus,187,5-rbgfmo-187
kvv-db-bus,188,5-rbgfmo-188
kvv-db-bus,189,5-rbgfmo-189
kvv-db-bus,192,5-rbgfmo-192
kvv-db-bus,193,5-rbgfmo-193
kvv-db-bus,194,5-rbgfmo-194
kvv-db-bus,195,5-rbgfmo-195
kvv-db-bus,198,5-rbgfmo-198
kvv-db-bus,246,5-rbgfmo-246
kvv-db-bus,248,5-rbgfmo-248
kvv-db-bus,262,5-rbgfmo-262
kvv-db-bus,263,5-rbgfmo-263
kvv-db-bus,264,5-rbgfmo-264
kvv-db-bus,264s,5-rbgfmo-264s
kvv-db-bus,265,5-rbgfmo-265
kvv-db-bus,266,5-rbgfmo-266
kvv-db-bus,X45,5-rbgfmo-x45
kvv-eberhardt,103,5-kvv002-103
kvv-eberhardt,103s,5-kvv002-103s
kvv-eberhardt,104,5-kvv002-104
kvv-eberhardt,105,5-kvv002-105
kvv-eberhardt,110,5-kvv002-110
kvv-eberhardt,111,5-kvv002-111
kvv-eberhardt,112,5-kvv002-112
kvv-eberhardt,114,5-kvv002-114
kvv-eberhardt,240s,5-kvv002-240s
kvv-eberhardt,241,5-kvv002-241
kvv-eberhardt,242,5-kvv002-242
kvv-eberhardt,244,5-kvv002-244
kvv-eberhardt,247,5-kvv002-247
kvv-eberhardt,247s,5-kvv002-247s
kvv-eberhardt,251,5-kvv002-251
kvv-eberhardt,252,5-kvv002-252
kvv-eberhardt,252s,5-kvv002-252s
kvv-eberhardt,253,5-kvv002-253
kvv-eberhardt,254,5-kvv002-254
kvv-eberhardt,258,5-kvv002-258
kvv-eberhardt,259,5-kvv002-259
kvv-eberhardt,X44,5-kvv002-x44-kvv002-x44
kvv-engel,151,5-kvv025-151
kvv-engel,152,5-kvv025-152
kvv-engel,153,5-kvv025-153
kvv-engel,154,5-kvv025-154
kvv-engel,155,5-kvv025-155
kvv-engel,158,5-kvv025-158
kvv-engel,159,5-kvv025-159
kvv-faller,271,5-kvv027-271
kvv-faller,272,5-kvv027-272
kvv-faller,273,5-kvv027-273
kvv-faller,274,5-kvv027-274
kvv-faller,276,5-kvv027-276
kvv-faller,277,5-kvv027-277
kvv-faller,281,5-kvv027-281
kvv-hassis,131,5-kvv028-131
kvv-hassis,132,5-kvv028-132
kvv-hassis,133,5-kvv028-133
kvv-hassis,140,5-kvv028-140
kvv-swbad,201,5-kvv011-201
kvv-swbad,203,5-kvv011-203
kvv-swbad,204,5-kvv011-204
kvv-swbad,205,5-kvv011-205
kvv-swbad,206,5-kvv011-206
kvv-swbad,207,5-kvv011-207
kvv-swbad,208,5-kvv011-208
kvv-swbad,211,5-kvv011-211
kvv-swbad,212,5-kvv011-212
kvv-swbad,213,5-kvv011-213
kvv-swbad,214,5-kvv011-214
kvv-swbad,215,5-kvv011-215
kvv-swbad,216,5-kvv011-216
kvv-swbad,218,5-kvv011-218
kvv-sweg,222,5-kvv030-222
kvv-sweg,227,5-kvv030-227
kvv-sweg,231,5-kvv030-231
kvv-sweg,232,5-kvv030-232
kvv-sweg,234,5-kvv030-234
kvv-sweg,234s,5-kvv030-234s
kvv-sweg,235,5-kvv030-235
kvv-sweg,236,5-kvv030-236
kvv-sweg,239,5-kvv030-239
kvv-sweg,267,5-kvv030-267
kvv-sweg,268,5-kvv030-268
kvv-sweg,268s,5-kvv030-268s
kvv-sweg,291,5-kvv030-291
kvv-sweg,292,5-kvv030-292
kvv-sweg,290,5-kvv030-290
kvv-sweg,X34,5-kvv015-x34
kvv-vbk,E,8-kvv021-e
kvv-vbk,NL1,8-kvv021-nl1
kvv-vbk,NL2,8-kvv021-nl2
kvv-vbk,NL3,5-kvv003-nl3
kvv-vbk,NL11,9-kvv004-nl11
kvv-vbk,NL12,9-kvv004-nl12
kvv-vbk,NL13,9-kvv004-nl13
kvv-vbk,NL14,9-kvv004-nl14
kvv-vbk,NL15,9-kvv004-nl15
kvv-vbk,NL16,9-kvv004-nl16
kvv-vbk,NL17,9-kvv004-nl17
kvv-vbk,S2,4-kvv021-2
kvv-vbk,1,8-kvv021-1
kvv-vbk,2,8-kvv021-2
kvv-vbk,3,8-kvv021-3
kvv-vbk,4,8-kvv021-4
kvv-vbk,5,8-kvv021-5
kvv-vbk,6,8-kvv021-6
kvv-vbk,8,8-kvv021-8
kvv-vbk,9,8-kvv021-9
kvv-vbk,10,8-kvv021-10
kvv-vbk,16,8-kvv021-16
kvv-vbk,17,8-kvv021-17
kvv-vbk,18,8-kvv021-18
kvv-vbk,21,5-kvv024-21
kvv-vbk,22,5-kvv024-22
kvv-vbk,23,5-kvv024-23
kvv-vbk,24,5-kvv024-24
kvv-vbk,26,5-kvv024-26
kvv-vbk,27,5-kvv024-27
kvv-vbk,29,5-kvv024-29
kvv-vbk,30,5-kvv024-30
kvv-vbk,31,5-kvv024-31
kvv-vbk,32,5-kvv024-32
kvv-vbk,42,5-kvv024-42
kvv-vbk,44,5-kvv024-44
kvv-vbk,47,5-kvv024-47
kvv-vbk,50,5-kvv024-50
kvv-vbk,51,5-kvv024-51
kvv-vbk,52,5-kvv024-52
kvv-vbk,55,5-kvv024-55
kvv-vbk,60,5-kvv024-60
kvv-vbk,62,5-kvv024-62
kvv-vbk,70,5-kvv024-70
kvv-vbk,71,5-kvv024-71
kvv-vbk,72,5-kvv024-72
kvv-vbk,73,5-kvv024-73
kvv-vbk,74,5-kvv024-74
kvv-vbk,75,5-kvv024-75
kvv-vbk,83,5-kvv024-83
kvv-vbk,107,5-kvv006-107
kvv-woehrle,134,5-kvv023-134
kvv-woehrle,135,5-kvv023-135
kvv-woehrle,136,5-kvv023-136
kvv-woehrle,137,5-kvv023-137
kvv-woehrle,138,5-kvv023-138
kvv-woehrle,139,5-kvv023-139
kvv-woehrle,143,5-kvv023-143
kvv-woehrle,144,5-kvv023-144
kvv-woehrle,145,5-kvv023-145
kvv-woehrle,145s,5-kvv023-145s
kvv-woehrle,149s,5-kvv023-149s
kvv-woehrle,160,5-kvv023-160
kvv-woehrle,161,5-kvv023-161
kvv-woehrle,162,5-kvv023-162
kvv-woehrle,162s,5-kvv023-162s
kvv-woehrle,163,5-kvv023-163
kvv-woehrle,164,5-kvv023-164
lavv-swl,601,5-swlbus-1
lavv-swl,602,5-swlbus-2
lavv-swl,603,5-swlbus-3
lavv-swl,604,5-swlbus-4
lavv-swl,605,5-swlbus-5
lavv-swl,606,5-swlbus-6
lavv-swl,607,5-swlbus-7
lavv-swl,608,5-swlbus-8
lavv-swl,609,5-swlbus-9
lavv-swl,610,5-swlbus-10
lavv-swl,611,5-swlbus-11
